usage_id,customer_id,date,active_users,key_actions,logins,features_used
USG-cea23bde,CUST-bef81749,2025-11-01,24,960,240,8
USG-932ec31f,CUST-bef81749,2025-12-01,23,944,236,1
USG-6eeedb2c,CUST-bef81749,2026-01-01,21,856,214,7
USG-988220d8,CUST-bef81749,2026-02-01,19,396,198,3
USG-1cc295ad,CUST-bef81749,2026-03-01,19,772,193,2
USG-06979c45,CUST-bef81749,2026-04-01,22,1140,228,3
USG-a935b59b,CUST-08005913,2025-09-01,5,208,52,9
USG-62973cd0,CUST-08005913,2025-10-01,5,250,50,6
USG-f7eefb6f,CUST-08005913,2025-11-01,4,176,44,2
USG-6bfb54aa,CUST-08005913,2025-12-01,3,76,38,10
USG-0c57beae,CUST-08005913,2026-01-01,4,42,42,1
USG-ff975f45,CUST-08005913,2026-02-01,3,74,37,8
USG-3ae17e86,CUST-08005913,2026-03-01,5,104,52,10
USG-578a5da8,CUST-08005913,2026-04-01,5,250,50,3
USG-dc674586,CUST-c517d236,2025-05-01,41,410,410,4
USG-fbfe6789,CUST-c517d236,2025-06-01,39,1564,391,6
USG-98772a3b,CUST-c517d236,2025-07-01,47,2375,475,7
USG-470479ba,CUST-c517d236,2025-08-01,43,870,435,3
USG-5646a174,CUST-c517d236,2025-09-01,54,2715,543,5
USG-76ae5deb,CUST-c517d236,2025-10-01,38,1920,384,4
USG-328683a4,CUST-c517d236,2025-11-01,51,2048,512,7
USG-5518db2f,CUST-c517d236,2025-12-01,42,428,428,6
USG-20c981b4,CUST-c517d236,2026-01-01,52,2645,529,3
USG-87273c71,CUST-c517d236,2026-02-01,37,373,373,5
USG-ecd3a047,CUST-c517d236,2026-03-01,48,487,487,7
USG-6751f5a7,CUST-c517d236,2026-04-01,51,1024,512,7
USG-9d5d7212,CUST-332b1269,2025-09-01,19,772,193,8
USG-78dde9b0,CUST-332b1269,2025-10-01,24,482,241,6
USG-02980273,CUST-332b1269,2025-11-01,17,348,174,8
USG-9f2167b6,CUST-332b1269,2025-12-01,18,552,184,6
USG-cb7025d1,CUST-332b1269,2026-01-01,24,496,248,4
USG-50c2f91c,CUST-332b1269,2026-02-01,21,630,210,7
USG-e0cd480d,CUST-332b1269,2026-03-01,19,780,195,10
USG-090e32e3,CUST-332b1269,2026-04-01,20,832,208,5
USG-dd06b514,CUST-b49980a9,2025-08-01,27,819,273,10
USG-70599c5e,CUST-b49980a9,2025-09-01,27,542,271,5
USG-e7ded2d9,CUST-b49980a9,2025-10-01,31,1575,315,5
USG-9a324dfc,CUST-b49980a9,2025-11-01,30,303,303,1
USG-e2b536bc,CUST-b49980a9,2025-12-01,25,516,258,6
USG-7c797904,CUST-b49980a9,2026-01-01,22,896,224,10
USG-077492cc,CUST-b49980a9,2026-02-01,23,1190,238,7
USG-d210245d,CUST-b49980a9,2026-03-01,1,8,2,9
USG-edd5c6c5,CUST-b49980a9,2026-04-01,1,2,2,3
USG-0d53a8f5,CUST-bbedff05,2024-09-01,45,1832,458,3
USG-f8b2bcd6,CUST-bbedff05,2024-10-01,47,1888,472,8
USG-dda7113a,CUST-bbedff05,2024-11-01,37,746,373,6
USG-f38f8f82,CUST-bbedff05,2024-12-01,46,2315,463,8
USG-fa11f833,CUST-bbedff05,2025-01-01,44,886,443,5
USG-91ed53dd,CUST-bbedff05,2025-02-01,46,1380,460,3
USG-19c49b62,CUST-bbedff05,2025-03-01,35,1775,355,2
USG-6b63de5d,CUST-bbedff05,2025-04-01,39,1182,394,1
USG-54ea2dd3,CUST-bbedff05,2025-05-01,37,750,375,5
USG-964c8092,CUST-bbedff05,2025-06-01,49,1984,496,9
USG-7181a77d,CUST-bbedff05,2025-07-01,51,512,512,5
USG-24012613,CUST-bbedff05,2025-08-01,49,1996,499,10
USG-cf6abb23,CUST-bbedff05,2025-09-01,42,844,422,6
USG-55f358d8,CUST-bbedff05,2025-10-01,36,1815,363,5
USG-fb45d251,CUST-bbedff05,2025-11-01,46,462,462,8
USG-ea0bfb12,CUST-bbedff05,2025-12-01,34,694,347,10
USG-82eb8156,CUST-bbedff05,2026-01-01,43,434,434,5
USG-20758855,CUST-bbedff05,2026-02-01,42,840,420,4
USG-82f96827,CUST-bbedff05,2026-03-01,37,752,376,1
USG-49e37dd1,CUST-bbedff05,2026-04-01,50,1506,502,6
USG-9ae27e4c,CUST-8a6b9677,2025-08-01,4,180,45,8
USG-3071e2b4,CUST-8a6b9677,2025-09-01,4,160,40,1
USG-38f8ec2f,CUST-8a6b9677,2025-10-01,4,160,40,4
USG-238a5e26,CUST-8a6b9677,2025-11-01,4,220,44,7
USG-3089d711,CUST-8a6b9677,2025-12-01,3,36,36,2
USG-8e9e24d3,CUST-8a6b9677,2026-01-01,5,100,50,1
USG-399c453c,CUST-8a6b9677,2026-02-01,4,47,47,9
USG-4cb75684,CUST-8a6b9677,2026-03-01,3,114,38,3
USG-30b7d08c,CUST-8a6b9677,2026-04-01,4,120,40,9
USG-04981f30,CUST-a1f3aaa0,2026-04-01,10,200,100,7
USG-932f6d68,CUST-f95aa66e,2025-10-01,43,2175,435,7
USG-76738357,CUST-f95aa66e,2025-11-01,35,1795,359,3
USG-8296c377,CUST-f95aa66e,2025-12-01,52,2605,521,10
USG-f30f70b7,CUST-f95aa66e,2026-01-01,42,427,427,4
USG-cf72ee2c,CUST-f95aa66e,2026-02-01,42,1266,422,5
USG-488ab4d0,CUST-f95aa66e,2026-03-01,1,12,4,7
USG-74ce19c6,CUST-f95aa66e,2026-04-01,1,8,4,1
USG-e092b4de,CUST-4db83bca,2025-01-01,35,1416,354,5
USG-bfe81e36,CUST-4db83bca,2025-02-01,30,305,305,2
USG-1fb52676,CUST-4db83bca,2025-03-01,34,680,340,5
USG-ab76c68c,CUST-4db83bca,2025-04-01,31,311,311,10
USG-f9e69be1,CUST-4db83bca,2025-05-01,34,1044,348,1
USG-1ab3ef62,CUST-4db83bca,2025-06-01,33,335,335,2
USG-fd2b4e5a,CUST-4db83bca,2025-07-01,25,750,250,5
USG-460e4a47,CUST-4db83bca,2025-08-01,28,1136,284,6
USG-6e42ee32,CUST-4db83bca,2025-09-01,33,1655,331,1
USG-5124a9a1,CUST-4db83bca,2025-10-01,30,301,301,4
USG-86d84a44,CUST-4db83bca,2025-11-01,35,1750,350,10
USG-5231ba61,CUST-4db83bca,2025-12-01,31,313,313,5
USG-ea7928aa,CUST-4db83bca,2026-01-01,26,267,267,1
USG-820bad57,CUST-4db83bca,2026-02-01,27,813,271,4
USG-105ed1de,CUST-4db83bca,2026-03-01,24,980,245,7
USG-1ca954b6,CUST-4db83bca,2026-04-01,34,1029,343,2
USG-a458e1d7,CUST-09e8bfc6,2025-04-01,31,957,319,4
USG-d0f8fbcd,CUST-09e8bfc6,2025-05-01,36,364,364,5
USG-ffb945d6,CUST-09e8bfc6,2025-06-01,36,726,363,8
USG-65a2d5c3,CUST-09e8bfc6,2025-07-01,33,999,333,6
USG-6c516413,CUST-09e8bfc6,2025-08-01,36,722,361,1
USG-2ef156b4,CUST-09e8bfc6,2025-09-01,37,378,378,2
USG-d762946b,CUST-09e8bfc6,2025-10-01,42,2105,421,6
USG-01531086,CUST-09e8bfc6,2025-11-01,34,1372,343,2
USG-36706dee,CUST-09e8bfc6,2025-12-01,35,1436,359,9
USG-833dbf4a,CUST-09e8bfc6,2026-01-01,32,326,326,10
USG-0aea2eb8,CUST-09e8bfc6,2026-02-01,29,1176,294,2
USG-6e898db4,CUST-09e8bfc6,2026-03-01,34,1735,347,9
USG-58fdd9db,CUST-09e8bfc6,2026-04-01,38,778,389,8
USG-483f2021,CUST-56e47992,2026-04-01,31,310,310,2
USG-713faba9,CUST-52e0831d,2024-10-01,19,792,198,7
USG-c063bf07,CUST-52e0831d,2024-11-01,23,1170,234,7
USG-b39fe57e,CUST-52e0831d,2024-12-01,16,830,166,10
USG-9cab9a7a,CUST-52e0831d,2025-01-01,19,776,194,8
USG-73a6686c,CUST-52e0831d,2025-02-01,18,925,185,4
USG-f9bb17fc,CUST-52e0831d,2025-03-01,20,418,209,7
USG-14a02f0e,CUST-52e0831d,2025-04-01,16,162,162,6
USG-13b37577,CUST-52e0831d,2025-05-01,22,675,225,9
USG-188392df,CUST-52e0831d,2025-06-01,17,346,173,5
USG-be2b8512,CUST-52e0831d,2025-07-01,18,925,185,2
USG-696f6003,CUST-52e0831d,2025-08-01,20,812,203,6
USG-f1fbe8b5,CUST-52e0831d,2025-09-01,19,384,192,9
USG-f4f33379,CUST-52e0831d,2025-10-01,18,558,186,4
USG-dba32dd3,CUST-52e0831d,2025-11-01,23,1175,235,10
USG-3be30697,CUST-52e0831d,2025-12-01,21,1090,218,3
USG-af4211e5,CUST-52e0831d,2026-01-01,17,716,179,7
USG-bbccf79f,CUST-52e0831d,2026-02-01,20,209,209,8
USG-60534baa,CUST-52e0831d,2026-03-01,1,20,5,6
USG-46eeef37,CUST-52e0831d,2026-04-01,1,4,4,2
USG-bd507259,CUST-a968ca21,2026-01-01,33,999,333,7
USG-3c312fab,CUST-a968ca21,2026-02-01,34,1388,347,10
USG-ab8423cc,CUST-a968ca21,2026-03-01,41,410,410,4
USG-1badb476,CUST-a968ca21,2026-04-01,28,1435,287,6
USG-9d0dbd81,CUST-1d7eacbf,2024-11-01,9,392,98,3
USG-6a829c81,CUST-1d7eacbf,2024-12-01,11,452,113,7
USG-1370db64,CUST-1d7eacbf,2025-01-01,11,236,118,5
USG-291b1a66,CUST-1d7eacbf,2025-02-01,10,315,105,1
USG-03f97ac5,CUST-1d7eacbf,2025-03-01,9,196,98,9
USG-c19922ab,CUST-1d7eacbf,2025-04-01,10,324,108,7
USG-c0aa0cc8,CUST-1d7eacbf,2025-05-01,9,192,96,1
USG-d1f96902,CUST-1d7eacbf,2025-06-01,12,508,127,4
USG-d76524f0,CUST-1d7eacbf,2025-07-01,13,134,134,9
USG-eec6c438,CUST-1d7eacbf,2025-08-01,13,528,132,3
USG-a8ab6a34,CUST-1d7eacbf,2025-09-01,13,131,131,8
USG-4c649392,CUST-1d7eacbf,2025-10-01,12,252,126,9
USG-efe01b3c,CUST-1d7eacbf,2025-11-01,13,260,130,8
USG-5c176728,CUST-1d7eacbf,2025-12-01,12,508,127,8
USG-17080978,CUST-1d7eacbf,2026-01-01,13,133,133,2
USG-85d75c90,CUST-1d7eacbf,2026-02-01,13,655,131,5
USG-7fa9fdaf,CUST-1d7eacbf,2026-03-01,1,3,1,3
USG-fd9f97fc,CUST-1d7eacbf,2026-04-01,1,20,5,9
USG-d1008515,CUST-fb25c84f,2025-07-01,45,459,459,10
USG-46484f48,CUST-fb25c84f,2025-08-01,39,1584,396,2
USG-64d416c3,CUST-fb25c84f,2025-09-01,41,412,412,3
USG-e03e775b,CUST-fb25c84f,2025-10-01,52,1566,522,3
USG-8e647c9b,CUST-fb25c84f,2025-11-01,42,1266,422,8
USG-d5f4fa12,CUST-fb25c84f,2025-12-01,42,426,426,6
USG-20627981,CUST-fb25c84f,2026-01-01,52,2104,526,8
USG-5bd072cd,CUST-fb25c84f,2026-02-01,57,574,574,10
USG-9f0fc90a,CUST-fb25c84f,2026-03-01,54,2180,545,2
USG-5b56968e,CUST-fb25c84f,2026-04-01,51,2575,515,8
USG-deb150fc,CUST-aa5ddd30,2026-01-01,6,305,61,7
USG-1ddf9739,CUST-aa5ddd30,2026-02-01,6,244,61,7
USG-e3ccd25d,CUST-aa5ddd30,2026-03-01,7,288,72,5
USG-a0dd9ab7,CUST-aa5ddd30,2026-04-01,5,265,53,7
USG-64f16c1f,CUST-41f9698a,2025-05-01,31,634,317,5
USG-875ae11d,CUST-41f9698a,2025-06-01,30,309,309,1
USG-248e31d0,CUST-41f9698a,2025-07-01,29,870,290,3
USG-3992f0f8,CUST-41f9698a,2025-08-01,24,720,240,3
USG-e509d2ff,CUST-41f9698a,2025-09-01,33,1328,332,6
USG-f2b4cb53,CUST-41f9698a,2025-10-01,24,976,244,10
USG-6c10bb8e,CUST-41f9698a,2025-11-01,24,488,244,3
USG-5cb37d18,CUST-41f9698a,2025-12-01,31,1575,315,2
USG-031259ed,CUST-41f9698a,2026-01-01,30,612,306,10
USG-fd7ce915,CUST-41f9698a,2026-02-01,30,1200,300,1
USG-13985cfd,CUST-41f9698a,2026-03-01,1,6,2,8
USG-6d8d4619,CUST-41f9698a,2026-04-01,1,10,5,7
USG-1ee03908,CUST-2eb62713,2026-04-01,3,114,38,8
USG-ef883cfb,CUST-1e48a6d1,2026-04-01,1,25,5,2
USG-ad71a2ad,CUST-8eb51195,2026-04-01,1,2,2,2
USG-900114aa,CUST-587af6dc,2026-03-01,1,0,0,3
USG-1738000b,CUST-587af6dc,2026-04-01,1,3,3,1
USG-0f66c6fc,CUST-5b25be04,2024-06-01,21,868,217,6
USG-608d70b5,CUST-5b25be04,2024-07-01,27,548,274,5
USG-a28c6e6d,CUST-5b25be04,2024-08-01,30,912,304,10
USG-ec36173f,CUST-5b25be04,2024-09-01,26,1315,263,4
USG-8a9740bc,CUST-5b25be04,2024-10-01,23,714,238,9
USG-a78ae247,CUST-5b25be04,2024-11-01,26,536,268,6
USG-0e1c150e,CUST-5b25be04,2024-12-01,26,267,267,10
USG-db2abc77,CUST-5b25be04,2025-01-01,23,702,234,10
USG-bb374eea,CUST-5b25be04,2025-02-01,25,1285,257,2
USG-baa5fd36,CUST-5b25be04,2025-03-01,30,1208,302,4
USG-0b0a3b9c,CUST-5b25be04,2025-04-01,31,1590,318,7
USG-0e3b2182,CUST-5b25be04,2025-05-01,31,1276,319,5
USG-b6fd840f,CUST-5b25be04,2025-06-01,28,574,287,3
USG-388967cd,CUST-5b25be04,2025-07-01,21,432,216,2
USG-773747cd,CUST-5b25be04,2025-08-01,31,1260,315,3
USG-cab79c62,CUST-5b25be04,2025-09-01,30,1208,302,7
USG-fea6cba2,CUST-5b25be04,2025-10-01,25,1265,253,3
USG-cb1a8055,CUST-5b25be04,2025-11-01,24,1235,247,6
USG-56ac021f,CUST-5b25be04,2025-12-01,24,1210,242,3
USG-279d65cb,CUST-5b25be04,2026-01-01,32,1280,320,3
USG-e19bfc4a,CUST-5b25be04,2026-02-01,24,245,245,1
USG-cf3ef132,CUST-5b25be04,2026-03-01,28,576,288,1
USG-44c61848,CUST-5b25be04,2026-04-01,27,272,272,2
USG-037c19a9,CUST-2cca5ab8,2026-03-01,1,20,5,1
USG-4e756581,CUST-2cca5ab8,2026-04-01,1,2,2,10
USG-dda53a4b,CUST-d2f532c2,2025-07-01,2,66,22,5
USG-a71f3977,CUST-d2f532c2,2025-08-01,1,38,19,8
USG-6fb10d35,CUST-d2f532c2,2025-09-01,2,100,25,4
USG-82a021d7,CUST-d2f532c2,2025-10-01,2,48,24,4
USG-c83299f9,CUST-d2f532c2,2025-11-01,2,80,20,4
USG-596f29ad,CUST-d2f532c2,2025-12-01,2,40,20,1
USG-8de632ab,CUST-d2f532c2,2026-01-01,1,18,18,1
USG-27e2de89,CUST-d2f532c2,2026-02-01,2,115,23,1
USG-8f268b2f,CUST-d2f532c2,2026-03-01,2,110,22,10
USG-e62b093c,CUST-d2f532c2,2026-04-01,1,95,19,8
USG-7ef78e4c,CUST-4d3f498b,2026-04-01,1,0,0,5
USG-f38dcbfe,CUST-7ad08069,2026-02-01,50,504,504,3
USG-4ce37a7d,CUST-7ad08069,2026-03-01,45,902,451,6
USG-21d1c121,CUST-7ad08069,2026-04-01,48,1446,482,2
USG-2cc331b1,CUST-3e3d177c,2024-09-01,18,920,184,3
USG-b2853225,CUST-3e3d177c,2024-10-01,19,190,190,10
USG-761f90c2,CUST-3e3d177c,2024-11-01,19,198,198,5
USG-fccc7f8b,CUST-3e3d177c,2024-12-01,19,780,195,7
USG-68f94c49,CUST-3e3d177c,2025-01-01,17,350,175,7
USG-80b156bd,CUST-3e3d177c,2025-02-01,17,865,173,1
USG-af10c738,CUST-3e3d177c,2025-03-01,18,181,181,3
USG-95d5f43b,CUST-3e3d177c,2025-04-01,21,864,216,9
USG-c922be9a,CUST-3e3d177c,2025-05-01,14,745,149,5
USG-dc9bac81,CUST-3e3d177c,2025-06-01,20,603,201,8
USG-3f7c51a7,CUST-3e3d177c,2025-07-01,20,618,206,4
USG-e32b0e42,CUST-3e3d177c,2025-08-01,15,150,150,1
USG-49797d1c,CUST-3e3d177c,2025-09-01,21,1075,215,4
USG-bd2227b9,CUST-3e3d177c,2025-10-01,19,386,193,1
USG-07c6551c,CUST-3e3d177c,2025-11-01,20,828,207,8
USG-5a79d079,CUST-3e3d177c,2025-12-01,21,1060,212,8
USG-4da5b74d,CUST-3e3d177c,2026-01-01,18,567,189,3
USG-99ef4ea8,CUST-3e3d177c,2026-02-01,15,755,151,2
USG-16dba1ce,CUST-3e3d177c,2026-03-01,1,15,5,3
USG-2c11b252,CUST-3e3d177c,2026-04-01,1,20,5,10
USG-5335a806,CUST-188c561e,2026-02-01,12,508,127,6
USG-dff16402,CUST-188c561e,2026-03-01,13,136,136,7
USG-e92ec6d7,CUST-188c561e,2026-04-01,14,580,145,8
USG-8895750b,CUST-363d70a7,2025-11-01,41,2080,416,8
USG-8f8615a7,CUST-363d70a7,2025-12-01,35,718,359,9
USG-fa7bc3cd,CUST-363d70a7,2026-01-01,36,738,369,7
USG-6f9fd43c,CUST-363d70a7,2026-02-01,42,1696,424,9
USG-dc705018,CUST-363d70a7,2026-03-01,36,1098,366,1
USG-477ca6e7,CUST-363d70a7,2026-04-01,30,1212,303,3
USG-989c8e78,CUST-7c5ce154,2024-12-01,28,572,286,10
USG-64b15111,CUST-7c5ce154,2025-01-01,21,844,211,7
USG-61eb5b51,CUST-7c5ce154,2025-02-01,23,1190,238,9
USG-a1c5304d,CUST-7c5ce154,2025-03-01,19,394,197,8
USG-dbc4be89,CUST-7c5ce154,2025-04-01,25,259,259,7
USG-7c87c3f6,CUST-7c5ce154,2025-05-01,29,876,292,3
USG-3651c9c4,CUST-7c5ce154,2025-06-01,21,1070,214,9
USG-b4e64de6,CUST-7c5ce154,2025-07-01,29,290,290,8
USG-8d439536,CUST-7c5ce154,2025-08-01,22,1120,224,4
USG-4ab8b7a9,CUST-7c5ce154,2025-09-01,27,1375,275,9
USG-6ce82e60,CUST-7c5ce154,2025-10-01,20,618,206,6
USG-69c8562e,CUST-7c5ce154,2025-11-01,25,1028,257,8
USG-8a92cc86,CUST-7c5ce154,2025-12-01,21,630,210,10
USG-666586a0,CUST-7c5ce154,2026-01-01,27,1108,277,5
USG-9b225892,CUST-7c5ce154,2026-02-01,19,396,198,9
USG-cef2897f,CUST-7c5ce154,2026-03-01,23,1160,232,1
USG-6ed0b7a9,CUST-7c5ce154,2026-04-01,22,227,227,5
USG-3eccdc4d,CUST-bc8d6c44,2026-01-01,8,80,80,7
USG-1722d79d,CUST-bc8d6c44,2026-02-01,6,340,68,10
USG-ba57fc65,CUST-bc8d6c44,2026-03-01,1,5,1,2
USG-dfdfff00,CUST-bc8d6c44,2026-04-01,1,5,1,6
USG-651ac346,CUST-f1b3736a,2024-06-01,43,435,435,9
USG-0480533d,CUST-f1b3736a,2024-07-01,45,459,459,2
USG-c0daa0ad,CUST-f1b3736a,2024-08-01,51,1548,516,9
USG-6fc24090,CUST-f1b3736a,2024-09-01,44,441,441,6
USG-052de026,CUST-f1b3736a,2024-10-01,50,503,503,10
USG-18b28279,CUST-f1b3736a,2024-11-01,39,1188,396,10
USG-f7dce4ed,CUST-f1b3736a,2024-12-01,49,982,491,9
USG-43795d73,CUST-f1b3736a,2025-01-01,53,2675,535,8
USG-1717a845,CUST-f1b3736a,2025-02-01,42,1704,426,1
USG-64c14f0a,CUST-f1b3736a,2025-03-01,47,476,476,3
USG-3fb247cf,CUST-f1b3736a,2025-04-01,47,470,470,2
USG-10512e6c,CUST-f1b3736a,2025-05-01,38,762,381,6
USG-9a32054f,CUST-f1b3736a,2025-06-01,47,478,478,9
USG-10466261,CUST-f1b3736a,2025-07-01,43,434,434,8
USG-ba5fe6a9,CUST-f1b3736a,2025-08-01,41,2065,413,1
USG-e1f57e6f,CUST-f1b3736a,2025-09-01,43,2180,436,6
USG-11732288,CUST-f1b3736a,2025-10-01,39,780,390,3
USG-599ec8da,CUST-f1b3736a,2025-11-01,40,808,404,7
USG-5eeef075,CUST-f1b3736a,2025-12-01,47,473,473,9
USG-8b6122ad,CUST-f1b3736a,2026-01-01,36,732,366,1
USG-6b076716,CUST-f1b3736a,2026-02-01,36,1460,365,4
USG-56a3fb4e,CUST-f1b3736a,2026-03-01,36,732,366,5
USG-4c2ca527,CUST-f1b3736a,2026-04-01,50,2020,505,7
USG-a2c372c6,CUST-e9c98351,2025-12-01,7,365,73,8
USG-4de62b1d,CUST-e9c98351,2026-01-01,7,304,76,5
USG-0d242696,CUST-e9c98351,2026-02-01,9,291,97,8
USG-1b408628,CUST-e9c98351,2026-03-01,9,93,93,5
USG-9cabab45,CUST-e9c98351,2026-04-01,7,370,74,6
USG-12a3e986,CUST-3081fade,2025-10-01,45,1812,453,5
USG-2c2205a2,CUST-3081fade,2025-11-01,38,1544,386,9
USG-deb2a16a,CUST-3081fade,2025-12-01,54,1092,546,6
USG-8436db4c,CUST-3081fade,2026-01-01,49,1494,498,6
USG-c90c863d,CUST-3081fade,2026-02-01,41,1254,418,2
USG-bbc668db,CUST-3081fade,2026-03-01,1,8,2,7
USG-3f4c66d2,CUST-3081fade,2026-04-01,1,20,4,7
USG-8ca88240,CUST-2b2462f8,2025-05-01,22,1115,223,4
USG-68d58eee,CUST-2b2462f8,2025-06-01,20,609,203,9
USG-27b16d99,CUST-2b2462f8,2025-07-01,16,501,167,9
USG-22043228,CUST-2b2462f8,2025-08-01,20,418,209,6
USG-85c64a80,CUST-2b2462f8,2025-09-01,20,808,202,3
USG-0ac1b872,CUST-2b2462f8,2025-10-01,21,872,218,4
USG-be46a3ca,CUST-2b2462f8,2025-11-01,18,740,185,5
USG-1c6b7e8a,CUST-2b2462f8,2025-12-01,19,384,192,3
USG-1b499c85,CUST-2b2462f8,2026-01-01,15,620,155,8
USG-25e9f17e,CUST-2b2462f8,2026-02-01,18,720,180,1
USG-77dd1d70,CUST-2b2462f8,2026-03-01,22,1115,223,5
USG-75722c1c,CUST-2b2462f8,2026-04-01,17,684,171,10
USG-a0e24db0,CUST-3dabf8c6,2024-05-01,26,789,263,5
USG-74b2ac75,CUST-3dabf8c6,2024-06-01,26,1064,266,10
USG-042dffea,CUST-3dabf8c6,2024-07-01,31,1595,319,1
USG-e0599728,CUST-3dabf8c6,2024-08-01,27,837,279,6
USG-8498c0d4,CUST-3dabf8c6,2024-09-01,33,996,332,1
USG-9e722da7,CUST-3dabf8c6,2024-10-01,30,1540,308,5
USG-e13137f8,CUST-3dabf8c6,2024-11-01,28,570,285,1
USG-9423d8af,CUST-3dabf8c6,2024-12-01,24,486,243,5
USG-4899577a,CUST-3dabf8c6,2025-01-01,25,1290,258,4
USG-92bc3d32,CUST-3dabf8c6,2025-02-01,30,1216,304,8
USG-7b5df5ab,CUST-3dabf8c6,2025-03-01,26,1056,264,3
USG-2ba56216,CUST-3dabf8c6,2025-04-01,33,1685,337,6
USG-d9f900d1,CUST-3dabf8c6,2025-05-01,26,807,269,1
USG-d9bd6c5e,CUST-3dabf8c6,2025-06-01,26,266,266,2
USG-7208bc0d,CUST-3dabf8c6,2025-07-01,28,861,287,9
USG-9438428a,CUST-3dabf8c6,2025-08-01,35,355,355,6
USG-3142f45d,CUST-3dabf8c6,2025-09-01,24,484,242,1
USG-55e350c4,CUST-3dabf8c6,2025-10-01,27,819,273,1
USG-9856f6cc,CUST-3dabf8c6,2025-11-01,31,1575,315,2
USG-40c0375b,CUST-3dabf8c6,2025-12-01,27,822,274,4
USG-49ef0343,CUST-3dabf8c6,2026-01-01,34,684,342,8
USG-7c97fdb0,CUST-3dabf8c6,2026-02-01,30,616,308,4
USG-3fdd8a80,CUST-3dabf8c6,2026-03-01,32,1630,326,6
USG-06ba6924,CUST-3dabf8c6,2026-04-01,25,259,259,2
USG-85b86f5f,CUST-10940ab7,2024-11-01,7,219,73,10
USG-7f824b47,CUST-10940ab7,2024-12-01,6,132,66,7
USG-67790e55,CUST-10940ab7,2025-01-01,7,308,77,5
USG-1ad5f724,CUST-10940ab7,2025-02-01,7,280,70,7
USG-b95e0f92,CUST-10940ab7,2025-03-01,9,285,95,2
USG-659df958,CUST-10940ab7,2025-04-01,8,440,88,6
USG-64ce1b87,CUST-10940ab7,2025-05-01,8,405,81,4
USG-1e2fd02e,CUST-10940ab7,2025-06-01,8,249,83,6
USG-1ecba5e9,CUST-10940ab7,2025-07-01,7,75,75,5
USG-bdfb380f,CUST-10940ab7,2025-08-01,8,344,86,1
USG-5a6af947,CUST-10940ab7,2025-09-01,9,91,91,10
USG-1079624c,CUST-10940ab7,2025-10-01,7,73,73,2
USG-b8d1904c,CUST-10940ab7,2025-11-01,8,243,81,6
USG-41b01884,CUST-10940ab7,2025-12-01,9,276,92,4
USG-1f16de19,CUST-10940ab7,2026-01-01,8,88,88,7
USG-f0c26d1c,CUST-10940ab7,2026-02-01,7,140,70,9
USG-f7859935,CUST-10940ab7,2026-03-01,9,372,93,8
USG-2884b85d,CUST-10940ab7,2026-04-01,7,288,72,5
USG-b52cd5dc,CUST-44e98c42,2026-01-01,17,346,173,2
USG-f7c5ca44,CUST-44e98c42,2026-02-01,22,880,220,6
USG-4b3e69bf,CUST-44e98c42,2026-03-01,24,490,245,7
USG-1376173e,CUST-44e98c42,2026-04-01,18,186,186,3
USG-634314c2,CUST-8e11e531,2026-01-01,38,1915,383,5
USG-7d94aa25,CUST-8e11e531,2026-02-01,39,1995,399,8
USG-0fe7b896,CUST-8e11e531,2026-03-01,37,377,377,10
USG-af5fea14,CUST-8e11e531,2026-04-01,41,414,414,7
USG-e2e42f59,CUST-e8155b1d,2025-04-01,26,1345,269,7
USG-e18ee417,CUST-e8155b1d,2025-05-01,27,540,270,10
USG-7ea4220a,CUST-e8155b1d,2025-06-01,31,313,313,7
USG-1024ff3e,CUST-e8155b1d,2025-07-01,33,331,331,5
USG-0675bfb1,CUST-e8155b1d,2025-08-01,28,846,282,10
USG-978d56f2,CUST-e8155b1d,2025-09-01,34,1700,340,3
USG-b647c686,CUST-e8155b1d,2025-10-01,35,704,352,7
USG-1844889c,CUST-e8155b1d,2025-11-01,29,294,294,3
USG-e275dbe2,CUST-e8155b1d,2025-12-01,35,712,356,5
USG-19883154,CUST-e8155b1d,2026-01-01,33,1680,336,9
USG-518c12fb,CUST-e8155b1d,2026-02-01,30,305,305,5
USG-a3588db1,CUST-e8155b1d,2026-03-01,30,302,302,5
USG-a3f5cfa8,CUST-e8155b1d,2026-04-01,32,320,320,3
USG-d52d3b85,CUST-cd57ea0e,2024-09-01,20,414,207,7
USG-339dce46,CUST-cd57ea0e,2024-10-01,18,182,182,3
USG-4599d5d9,CUST-cd57ea0e,2024-11-01,20,406,203,2
USG-dfbf919f,CUST-cd57ea0e,2024-12-01,17,356,178,8
USG-f7db9f97,CUST-cd57ea0e,2025-01-01,18,564,188,8
USG-c2eb6dea,CUST-cd57ea0e,2025-02-01,18,378,189,10
USG-b0502386,CUST-cd57ea0e,2025-03-01,20,207,207,6
USG-c84be51b,CUST-cd57ea0e,2025-04-01,18,182,182,5
USG-1d132b71,CUST-cd57ea0e,2025-05-01,20,418,209,2
USG-2ebe8240,CUST-cd57ea0e,2025-06-01,20,400,200,5
USG-14df36a8,CUST-cd57ea0e,2025-07-01,17,890,178,6
USG-f7d1460b,CUST-cd57ea0e,2025-08-01,17,177,177,1
USG-d1cf683a,CUST-cd57ea0e,2025-09-01,21,426,213,10
USG-60b1cab0,CUST-cd57ea0e,2025-10-01,19,197,197,2
