leakage_type,customer_id,estimated_revenue_loss,estimated_loss,affected_customers,recommended_action,evidence,run_id,generated_at
Failed Payment,CUST-52FA0EE1,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-538127E2,398.0,398.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",2 failed transaction(s) totalling $398.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-5615160C,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-56F7E3DC,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-57C6164A,3998.0,3998.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.","2 failed transaction(s) totalling $3,998.00.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-59CCE38E,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-5A18A787,499.0,499.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $499.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-5B0E5317,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-5BEA698E,499.0,499.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $499.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-5D77EFC9,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-5E286FE0,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-5EFAA543,499.0,499.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $499.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-60B126F1,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-60BC8815,995.0,995.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",5 failed transaction(s) totalling $995.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-60D1D6E7,98.0,98.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",2 failed transaction(s) totalling $98.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-619335B9,398.0,398.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",2 failed transaction(s) totalling $398.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-642C56AF,5997.0,5997.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.","3 failed transaction(s) totalling $5,997.00.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-6582CCC5,147.0,147.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",3 failed transaction(s) totalling $147.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-6785B597,147.0,147.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",3 failed transaction(s) totalling $147.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-67BA9206,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-68885BF7,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-69FD7EE0,499.0,499.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $499.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-6A305105,998.0,998.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",2 failed transaction(s) totalling $998.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-6AAADC22,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-6ADEA430,398.0,398.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",2 failed transaction(s) totalling $398.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-6B655332,1999.0,1999.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.","1 failed transaction(s) totalling $1,999.00.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-6B89F540,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-6BC8E52A,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-6D2A8F0A,3998.0,3998.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.","2 failed transaction(s) totalling $3,998.00.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-6DAB6CBE,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-6E002990,98.0,98.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",2 failed transaction(s) totalling $98.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-6EA960EA,147.0,147.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",3 failed transaction(s) totalling $147.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-6F08F5F4,147.0,147.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",3 failed transaction(s) totalling $147.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-6F534962,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-6F9D98C6,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-6FA1663E,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-70321C46,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-708114B8,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-71168D85,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-713A7B4E,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-720D85B4,398.0,398.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",2 failed transaction(s) totalling $398.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-721E72D8,998.0,998.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",2 failed transaction(s) totalling $998.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-72C94CDA,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-733F35BC,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-73BE4591,998.0,998.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",2 failed transaction(s) totalling $998.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-73F214C1,196.0,196.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",4 failed transaction(s) totalling $196.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-743625A5,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-74C10D52,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-74EF301D,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-7581F149,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-77F7522D,499.0,499.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $499.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-7B0333AA,597.0,597.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",3 failed transaction(s) totalling $597.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-7BA5A4F6,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-7D94275F,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-7FA058A7,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-802C9044,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-802EBAAD,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-805DE4CA,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-807A4DC0,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-80A2FEEE,499.0,499.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $499.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-821F3A08,49.0,49.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $49.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-823DE8F5,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-82C553A8,499.0,499.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $499.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-83469B51,147.0,147.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",3 failed transaction(s) totalling $147.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-846A8ED0,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Failed Payment,CUST-86FD7E65,199.0,199.0,1,"Trigger automated dunning sequence: retry payment, then request updated payment method.",1 failed transaction(s) totalling $199.00.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
