customer_id,segment,is_active,signup_date,country,acquisition_channel,plan,subscription_status,current_mrr,total_revenue,latest_usage_frequency,usage_trend,latest_nps,support_ticket_count,failed_payment_count,churn_risk_score,churn_risk_band,revenue_at_risk,main_driver,recommended_action,health_status,revenue_segment,usage_segment,risk_segment,nps_segment,run_id,generated_at
CUST-0EA0AC68,SMB,True,2024-07-10 23:24:38,USA,Outbound Sales,Pro,Active,199.0,3980.0,223.72727272727272,Declining,,1.0,1.0,0.4,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-32AF6D55,Mid-Market,True,2024-12-15 00:39:48,UK,Outbound Sales,Premium,Active,499.0,7984.0,121.05882352941177,Stable,9.0,1.0,1.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D2D00814,Enterprise,True,2025-11-12 12:37:31,Canada,Outbound Sales,Basic,Active,49.0,294.0,301.3333333333333,Declining,5.0,0.0,0.0,0.2,Medium,0.0,Low NPS,No action required,Watch,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-27DAA597,Startup,False,2025-12-29 13:11:30,UK,Referral,Premium,Canceled,0.0,1996.0,52.2,Increasing,5.0,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D01682D5,SMB,False,2025-03-14 16:59:45,UK,Organic Search,Basic,Canceled,0.0,392.0,15.0,Increasing,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-72B71754,SMB,True,2025-12-09 11:28:17,Germany,Paid Social,Premium,Active,499.0,1996.0,307.4,Declining,8.0,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D1786905,SMB,True,2026-01-05 10:26:29,UK,Direct,Basic,Active,49.0,147.0,202.0,Stable,,1.0,1.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-517C8393,Enterprise,True,2025-02-07 20:37:16,Australia,Outbound Sales,Basic,Active,49.0,735.0,289.93333333333334,Stable,9.0,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D9286B3B,SMB,False,2026-02-15 14:29:42,Germany,Direct,Enterprise,Canceled,0.0,5997.0,1.6666666666666667,Declining,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-085EA84A,Startup,True,2024-11-27 11:30:30,USA,Direct,Premium,Past Due,499.0,7984.0,337.1666666666667,Increasing,,3.0,2.0,0.6000000000000001,High,0.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-8C428601,Startup,True,2024-10-22 21:03:08,UK,Organic Search,Premium,Past Due,499.0,8483.0,327.6842105263158,Declining,1.0,0.0,2.0,0.6000000000000001,High,0.0,Low NPS,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E20BA9AE,Startup,False,2025-09-11 05:19:16,USA,Referral,Enterprise,Canceled,0.0,3998.0,103.5,Declining,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-159DDF9F,Startup,False,2025-08-08 20:04:01,UK,Paid Social,Pro,Canceled,0.0,597.0,148.77777777777777,Declining,,3.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-BFC0D6D6,SMB,True,2024-08-11 00:27:48,UK,Organic Search,Basic,Active,49.0,931.0,224.61904761904762,Increasing,,3.0,2.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-708114B8,Startup,True,2025-12-29 21:32:52,USA,Outbound Sales,Basic,Active,49.0,196.0,459.4,Stable,,0.0,1.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3DB41889,Startup,True,2024-09-23 22:23:30,USA,Organic Search,Pro,Active,199.0,3980.0,400.15,Stable,7.0,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-56F8D7AF,Startup,False,2025-12-09 13:49:56,Canada,Organic Search,Basic,Canceled,0.0,98.0,163.4,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-7097D913,Startup,True,2024-05-06 08:59:13,Germany,Organic Search,Enterprise,Active,1999.0,45977.0,471.125,Stable,7.0,3.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-75F2B393,Startup,True,2025-12-03 16:40:55,UK,Direct,Basic,Active,49.0,245.0,31.4,Stable,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-B1428649,Startup,True,2025-11-26 10:54:54,Australia,Organic Search,Basic,Active,49.0,294.0,324.1666666666667,Declining,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-7159794D,Mid-Market,True,2025-11-21 15:58:58,UK,Outbound Sales,Basic,Active,49.0,294.0,231.33333333333334,Stable,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-713A7B4E,Startup,True,2025-08-29 08:11:13,Australia,Direct,Basic,Active,49.0,392.0,243.66666666666666,Stable,7.0,2.0,1.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F83A4925,SMB,True,2025-04-10 05:51:22,UK,Paid Social,Basic,Active,49.0,588.0,328.9230769230769,Increasing,6.0,3.0,1.0,0.8,Critical,49.0,Low NPS,Automated Payment Recovery — Failed Transaction,Critical,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-66D289AB,SMB,False,2025-09-27 18:29:50,Canada,Organic Search,Pro,Canceled,0.0,1194.0,296.875,Declining,,4.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-2E5F00D8,Startup,False,2024-11-19 07:10:15,Germany,Direct,Basic,Canceled,0.0,637.0,267.6111111111111,Increasing,,0.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-CE4DCCD1,Startup,True,2025-11-21 22:22:21,USA,Organic Search,Pro,Active,199.0,1194.0,115.33333333333333,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-02F91E61,Startup,False,2025-06-10 14:56:05,Australia,Outbound Sales,Premium,Canceled,0.0,4990.0,51.72727272727273,Increasing,2.0,3.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6C38BF8C,SMB,True,2025-04-01 00:12:15,UK,Paid Social,Pro,Active,199.0,2587.0,27.307692307692307,Stable,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-9317BE17,Startup,True,2025-05-05 02:13:17,Canada,Direct,Pro,Active,199.0,1791.0,116.66666666666667,Stable,,5.0,3.0,0.6000000000000001,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-8C1BDC39,Startup,True,2025-06-20 04:20:44,Germany,Organic Search,Basic,Active,49.0,490.0,433.09090909090907,Declining,5.0,2.0,1.0,0.6000000000000001,High,49.0,Low NPS,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-9BF68CF9,SMB,False,2024-05-28 04:50:08,Germany,Organic Search,Basic,Canceled,0.0,441.0,414.8333333333333,Increasing,1.0,2.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-B7961BC2,Mid-Market,False,2024-08-11 01:14:36,USA,Paid Social,Basic,Canceled,0.0,686.0,397.14285714285717,Increasing,,2.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-7A7AF523,Enterprise,False,2024-10-27 04:49:48,Australia,Organic Search,Enterprise,Canceled,0.0,13993.0,186.26315789473685,Increasing,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-9E304AFA,Startup,False,2024-07-23 14:34:00,Germany,Referral,Pro,Canceled,0.0,3184.0,159.3181818181818,Stable,9.0,3.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C60BAF2B,SMB,False,2025-03-17 22:01:47,Australia,Outbound Sales,Basic,Canceled,0.0,49.0,135.42857142857142,Increasing,,5.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-25BCEBD3,Startup,True,2025-08-31 22:25:11,Canada,Outbound Sales,Pro,Active,199.0,1592.0,520.4444444444445,Declining,9.0,3.0,1.0,0.6000000000000001,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-29FA7124,SMB,False,2025-08-21 17:35:37,Germany,Paid Social,Premium,Canceled,0.0,3992.0,271.6666666666667,Declining,,3.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-82C25789,Startup,True,2025-04-09 21:36:19,Canada,Referral,Pro,Active,199.0,2189.0,364.53846153846155,Stable,9.0,4.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-EC9CF353,SMB,True,2026-01-15 05:00:06,Australia,Direct,Pro,Active,199.0,796.0,202.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-4531BF5D,Startup,True,2025-06-17 14:56:11,Australia,Organic Search,Premium,Active,499.0,4990.0,72.45454545454545,Stable,4.0,5.0,0.0,0.4,High,499.0,Low NPS,No action required,At Risk,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-720D85B4,Mid-Market,True,2024-06-27 19:32:18,Australia,Organic Search,Pro,Active,199.0,4179.0,323.0,Declining,,4.0,2.0,0.6000000000000001,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-259B406D,SMB,True,2025-11-10 10:46:47,Canada,Direct,Pro,Active,199.0,1194.0,237.5,Increasing,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-00E36B8D,Startup,True,2025-06-24 11:00:10,Germany,Direct,Basic,Active,49.0,490.0,197.36363636363637,Stable,,0.0,1.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-911BBCCC,Startup,True,2025-08-07 08:15:53,UK,Organic Search,Basic,Active,49.0,441.0,388.1111111111111,Stable,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F417353C,Startup,True,2025-06-17 17:20:26,Canada,Outbound Sales,Enterprise,Active,1999.0,21989.0,410.27272727272725,Stable,9.0,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D1CBAACD,Enterprise,False,2025-06-09 02:42:39,Germany,Referral,Pro,Canceled,0.0,796.0,181.0909090909091,Declining,,5.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-DC253138,SMB,True,2024-07-06 02:43:25,USA,Direct,Pro,Active,199.0,3781.0,406.72727272727275,Stable,7.0,0.0,3.0,0.4,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6ADEA430,Enterprise,True,2025-06-13 05:18:34,Germany,Outbound Sales,Pro,Active,199.0,1791.0,204.0,Increasing,6.0,4.0,2.0,0.8,Critical,199.0,Low NPS,Automated Payment Recovery — Failed Transaction,Critical,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-5C538CBA,Mid-Market,True,2025-12-02 06:52:08,USA,Outbound Sales,Basic,Active,49.0,245.0,261.4,Stable,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-0C211463,Startup,True,2024-12-08 21:12:20,Canada,Outbound Sales,Premium,Active,499.0,7984.0,322.05882352941177,Increasing,,1.0,1.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-FE87BC24,Startup,True,2025-07-15 01:43:33,Canada,Paid Social,Basic,Active,49.0,441.0,381.6,Stable,1.0,0.0,1.0,0.6000000000000001,High,49.0,Low NPS,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-88001C45,Startup,False,2024-05-23 11:55:42,Canada,Outbound Sales,Premium,Canceled,0.0,9980.0,86.70833333333333,Declining,1.0,2.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-389E18CE,Startup,True,2025-01-09 16:11:09,Canada,Direct,Pro,Active,199.0,3184.0,60.0625,Stable,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-FC82BB75,Startup,False,2025-03-15 19:17:19,Canada,Referral,Basic,Canceled,0.0,98.0,141.21428571428572,Declining,,3.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A7ADD720,Startup,False,2026-04-18 09:34:35,Canada,Outbound Sales,Basic,Canceled,0.0,0.0,3.0,Increasing,,0.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,No Revenue,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-1586638C,Enterprise,True,2024-10-04 15:31:24,Canada,Organic Search,Premium,Active,499.0,8982.0,108.6842105263158,Stable,,3.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3D30A1EE,SMB,False,2024-11-18 21:07:36,Canada,Direct,Basic,Canceled,0.0,686.0,12.722222222222221,Increasing,,3.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-581F461D,Startup,True,2025-02-23 05:25:18,Germany,Organic Search,Basic,Active,49.0,735.0,466.06666666666666,Increasing,10.0,5.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Mid Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-8303FDE2,Startup,False,2026-04-25 15:30:05,Canada,Paid Social,Premium,Canceled,0.0,499.0,4.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-717AFC32,Enterprise,False,2026-01-13 23:37:18,Germany,Direct,Basic,Canceled,0.0,147.0,6.75,Stable,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3A20CCF1,SMB,False,2024-05-26 07:49:14,Australia,Outbound Sales,Basic,Canceled,0.0,147.0,160.66666666666666,Stable,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-26D0DA5B,Startup,True,2024-10-18 18:37:11,Australia,Outbound Sales,Basic,Active,49.0,833.0,193.78947368421052,Stable,,4.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-2FA78A53,Enterprise,False,2025-12-21 19:44:10,USA,Paid Social,Premium,Canceled,0.0,998.0,184.2,No Data,,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C15C4E29,SMB,False,2024-06-12 13:27:50,Germany,Paid Social,Basic,Canceled,0.0,196.0,314.17391304347825,Declining,,4.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-16D0D0C4,Startup,True,2026-01-15 15:21:12,UK,Direct,Basic,Past Due,49.0,196.0,162.75,Increasing,,1.0,0.0,0.0,Low,0.0,None,Past-Due Account Escalation,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-16EB2332,Startup,False,2024-11-22 09:50:44,USA,Outbound Sales,Basic,Canceled,0.0,490.0,134.11111111111111,Increasing,0.0,3.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-877A1EF7,SMB,False,2026-03-01 21:15:55,Germany,Outbound Sales,Basic,Canceled,0.0,98.0,2.5,Declining,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Low Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-2B2FEA72,Startup,True,2024-12-01 07:45:45,USA,Paid Social,Basic,Past Due,49.0,784.0,28.88235294117647,Declining,9.0,1.0,1.0,0.4,High,0.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-AFE0FEA3,SMB,False,2025-03-14 01:13:49,Australia,Organic Search,Basic,Canceled,0.0,392.0,22.571428571428573,Declining,4.0,2.0,2.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-ECFDA835,Startup,True,2025-08-27 04:46:38,Germany,Referral,Basic,Active,49.0,441.0,197.88888888888889,Stable,8.0,4.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Mid Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-BF8F5E08,SMB,True,2024-08-01 04:26:18,Australia,Paid Social,Pro,Active,199.0,3980.0,359.6666666666667,Stable,,2.0,1.0,0.4,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-44C82EE4,SMB,True,2025-06-11 15:12:11,Germany,Organic Search,Premium,Active,499.0,4990.0,205.8181818181818,Declining,1.0,4.0,1.0,0.8,Critical,499.0,Low NPS,Automated Payment Recovery — Failed Transaction,Critical,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-1FB81845,SMB,True,2025-05-04 15:52:17,Australia,Organic Search,Basic,Active,49.0,539.0,9.5,Increasing,9.0,5.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Mid Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-63099D47,SMB,False,2025-11-24 05:53:47,USA,Direct,Basic,Canceled,0.0,196.0,104.5,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-2C362A7B,Startup,True,2026-04-28 03:47:34,Australia,Paid Social,Enterprise,Active,1999.0,0.0,287.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,No Revenue,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-023F303E,Mid-Market,True,2025-08-28 22:46:23,USA,Direct,Premium,Active,499.0,4491.0,176.22222222222223,Stable,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A3459293,Mid-Market,True,2025-02-23 16:56:47,UK,Paid Social,Pro,Active,199.0,2985.0,302.93333333333334,Stable,,3.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
